"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4297849";"BAMOCAFTOR";"BAMOCAFTOR|VX-659|VX659";"Small molecule";"3.0";"591.66";"";"";"5.12";"106.42";"8";"1";"2";"9";"N";"0.37";"4.21";"1.31";"6.30";"5.36";"3";"MOL";"0";"41";"9";"1";"2";"591.2127";"-0.96";"ACID";"C28H32F3N5O4S";"C[C@@H]1CN(c2nc(-n3ccc(OCCC4(C(F)(F)F)CC4)n3)ccc2C(=O)NS(=O)(=O)c2ccccc2)C(C)(C)C1";"IGEOJNMYRZUKIK-IBGZPJMESA-N"
"CHEMBL1531134";"MELPERONE";"BUNIL|FG 5111|FG-5111|FLUBUPERONE|MELPERONE|METYLPERON";"Small molecule";"3.0";"263.36";"13";"41";"3.52";"20.31";"2";"0";"0";"5";"N";"0.76";"None";"8.90";"3.23";"1.72";"1";"MOL";"0";"19";"2";"0";"0";"263.1685";"-1.32";"BASE";"C16H22FNO";"CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1";"DKMFBWQBDIGMHM-UHFFFAOYSA-N"
"CHEMBL74355";"VOLINANSERIN";"M-100907|M100907|MDL-100.907|MDL-100907|MDL100.907|VOLINANSERIN|Volinanserin";"Small molecule";"3.0";"373.47";"45";"133";"3.83";"41.93";"4";"1";"0";"7";"N";"0.80";"13.95";"8.75";"3.59";"2.23";"2";"MOL";"0";"27";"4";"1";"0";"373.2053";"-0.73";"BASE";"C22H28FNO3";"COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC";"HXTGXYRHXAGCFP-OAQYLSRUSA-N"
"CHEMBL3126842";"BECLABUVIR";"BECLABUVIR|BMS-791325";"Small molecule";"3.0";"659.85";"28";"78";"4.69";"104.19";"7";"1";"1";"6";"N";"0.41";"4.17";"7.29";"2.64";"2.88";"3";"MOL";"0";"47";"10";"1";"1";"659.3141";"-0.28";"ACID";"C36H45N5O5S";"COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21";"ZTTKEBYSXUCBSE-VSBZUFFNSA-N"
"CHEMBL2109084";"DESMOTEPLASE";"DESMOTEPLASE|DSPA DESMOTEPLASE|RDSPA ALPHA 1";"Enzyme";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297945";"EFMOROCTOCOG ALFA";"EFMOROCTOCOG ALFA|EFRALOCTOCOG ALFA|ELOCTA|ELOCTATE";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4650470";"EFPEGLENATIDE";"EFPEGLENATIDE|HM-11260C|HM11260C|LANGLENATIDE|SAR-439977|SAR439977";"Protein";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1908845";"IDRAPARINUX";"SR 34006|SR-34006";"Oligosaccharide";"3.0";"1529.35";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1528.0561";"None";"None";"C38H64O49S7";"CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](OC)[C@H](OC)[C@H]5OC)[C@H](OC)[C@H]4OC)[C@H](OS(=O)(=O)O)[C@H]3OS(=O)(=O)O)[C@H](OC)[C@H]2OC)[C@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O";"AJBMORBNKXNZSF-SXFYKSCTSA-N"
"CHEMBL2107870";"PEGNIVACOGIN";"PEGNIVACOGIN|RB-006|RB006|REG-1|REG1";"Oligonucleotide";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2103831";"NAPROXCINOD";"AR-P900758XX|AZD-3582|AZD3582|HCT 3012|HCT-3012|NAPROXCINOD|NAPROXEN-N-BUTYL NITRATE|NITRONAPROXEN";"Small molecule";"3.0";"347.37";"4";"20";"3.48";"87.90";"6";"0";"0";"9";"N";"0.30";"None";"None";"3.72";"3.72";"2";"MOL";"0";"25";"7";"0";"0";"347.1369";"-0.32";"NEUTRAL";"C18H21NO6";"COc1ccc2cc([C@H](C)C(=O)OCCCCO[N+](=O)[O-])ccc2c1";"AKFJWRDCWYYTIG-ZDUSSCGKSA-N"
"CHEMBL23013";"PROPAMIDINE";"M&B 782 [AS ISETHIONATE]|PROPAMIDINE";"Small molecule";"3.0";"312.37";"16";"31";"2.10";"118.20";"4";"4";"0";"8";"N";"0.34";"None";"12.13";"1.36";"-3.46";"2";"MOL";"0";"23";"6";"6";"1";"312.1586";"-0.20";"BASE";"C17H20N4O2";"N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1";"WTFXJFJYEJZMFO-UHFFFAOYSA-N"
"CHEMBL3597971";"SELTOREXANT";"JNJ-42847922|MIN-202|SELTOREXANT";"Small molecule";"3.0";"407.45";"3";"5";"2.02";"80.04";"7";"0";"0";"3";"N";"0.66";"None";"4.99";"1.14";"1.14";"3";"MOL";"0";"30";"8";"0";"0";"407.1870";"-1.51";"NEUTRAL";"C21H22FN7O";"Cc1cc(C)nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)n1";"SQOCEMCKYDVLMM-UHFFFAOYSA-N"
"CHEMBL4297183";"BALOVAPTAN";"BALOVAPTAN|RG-7314|RG7314|RO-5285119|RO5285119";"Small molecule";"3.0";"409.92";"8";"46";"4.37";"56.07";"6";"0";"0";"3";"N";"0.64";"None";"3.84";"3.71";"3.71";"3";"MOL";"0";"29";"6";"0";"0";"409.1669";"-1.18";"NEUTRAL";"C22H24ClN5O";"CN1Cc2cc(Cl)ccc2-n2c(nnc2[C@H]2CC[C@H](Oc3ccccn3)CC2)C1";"GMPZPHGHNDMRKL-RZDIXWSQSA-N"
"CHEMBL2106065";"CLAMOXYQUIN HYDROCHLORIDE";"CI-433|CLAMOXYQUIN DIHYDROCHLORIDE|CLAMOXYQUIN HCL|CLAMOXYQUIN HYDROCHLORIDE|CLAMOXYQUINE HYDROCHLORIDE|CN-17,900-2B|CN-17900-2B|Clamoxyl|NSC-20246|PAA-3854";"Small molecule";"3.0";"358.31";"";"";"3.42";"48.39";"4";"2";"0";"8";"N";"0.73";"6.97";"10.30";"1.59";"0.88";"2";"MOL";"0";"22";"4";"2";"0";"321.1608";"-1.15";"BASE";"C17H25Cl2N3O";"CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O.Cl";"MHQRIKBJCFNCIH-UHFFFAOYSA-N"
"CHEMBL562668";"OTENABANT";"CP-945,598|CP-945598|CP-945598-01|OTENABANT|Otenabant hydrochloride";"Small molecule";"3.0";"510.43";"43";"1054";"4.22";"101.96";"7";"2";"1";"6";"N";"0.40";"None";"8.97";"4.42";"2.85";"4";"MOL";"0";"35";"8";"3";"1";"509.1498";"-1.17";"BASE";"C25H25Cl2N7O";"CCNC1(C(N)=O)CCN(c2ncnc3c2nc(-c2ccccc2Cl)n3-c2ccc(Cl)cc2)CC1";"UNAZAADNBYXMIV-UHFFFAOYSA-N"
"CHEMBL197084";"TROFINETIDE";"ACP-2566|NNZ-2566|TROFINETIDE";"Small molecule";"3.0";"315.33";"1";"2";"-1.24";"150.03";"5";"4";"0";"7";"N";"0.46";"3.57";"7.83";"-4.46";"-7.42";"0";"BOTH";"0";"22";"9";"5";"0";"315.1430";"0.26";"ACID";"C13H21N3O6";"C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN";"BUSXWGRAOZQTEY-SDBXPKJASA-N"
"CHEMBL25336";"BISANTRENE";"BISANTRENE|NSC-337766";"Small molecule";"3.0";"398.47";"19";"94";"1.76";"97.56";"8";"4";"0";"4";"N";"0.31";"None";"6.21";"2.60";"2.57";"3";"MOL";"0";"30";"8";"4";"0";"398.1967";"-0.41";"NEUTRAL";"C22H22N8";"C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12";"NJSMWLQOCQIOPE-OCHFTUDZSA-N"
"CHEMBL757";"NANDROLONE";"Deca-Durabolin|Durabolin|NANDROLONE|NANDROLONE CIII|NSC-3351|Nandrolone";"Small molecule";"3.0";"274.40";"142";"376";"3.49";"37.30";"2";"1";"0";"0";"N";"0.73";"None";"None";"3.07";"3.07";"0";"MOL";"0";"20";"2";"1";"0";"274.1933";"2.56";"NEUTRAL";"C18H26O2";"C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O";"NPAGDVCDWIYMMC-IZPLOLCNSA-N"
"CHEMBL4297245";"DONANEMAB";"DONANEMAB|LY 3002813|LY-3002813|LY3002813";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL446785";"CROCIN";".ALPHA.-CROCIN|CROCETIN DI-GENTIOBIOSE ESTER|CROCIN|Crocetin Di(Beta-Gentiobiosyl)Ester|Crocin 1";"Oligosaccharide";"3.0";"976.97";"11";"21";"-5.23";"391.20";"24";"14";"3";"18";"N";"0.03";"11.67";"None";"-3.21";"-3.21";"0";"MOL";"0";"68";"24";"14";"3";"976.3788";"1.11";"NEUTRAL";"C44H64O24";"CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O";"SEBIKDIMAPSUBY-RTJKDTQDSA-N"
"CHEMBL407874";"6-O-BENZYLGUANINE";"6-O-BENZYLGUANINE|NSC-637037|O(6)-BENZYLGUANINE|O6-BENZYLGUANINE";"Small molecule";"3.0";"241.25";"96";"176";"1.51";"89.71";"5";"2";"0";"3";"N";"0.73";"8.98";"4.71";"1.71";"1.70";"3";"MOL";"0";"18";"6";"3";"0";"241.0964";"-0.67";"NEUTRAL";"C12H11N5O";"Nc1nc(OCc2ccccc2)c2nc[nH]c2n1";"KRWMERLEINMZFT-UHFFFAOYSA-N"
"CHEMBL572881";"MOTESANIB";"AMG 706|AMG-706|MOTESANIB|Motesanib";"Small molecule";"3.0";"373.46";"1043";"1659";"4.04";"78.94";"5";"3";"0";"5";"N";"0.63";"None";"5.43";"3.33";"3.32";"3";"MOL";"0";"28";"6";"3";"0";"373.1903";"-0.95";"NEUTRAL";"C22H23N5O";"CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21";"RAHBGWKEPAQNFF-UHFFFAOYSA-N"
"CHEMBL4650383";"ROMLUSEVIMAB";"BRII 198|BRII-198|BRII198|ROMLUSEVIMAB";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2107455";"IGURATIMOD";"CARERAM|IGURATIMOD|KOLBET|T-614";"Small molecule";"3.0";"374.37";"3";"11";"2.53";"114.71";"6";"2";"0";"6";"N";"0.64";"6.84";"None";"0.43";"-0.09";"3";"MOL";"0";"26";"8";"2";"0";"374.0573";"-0.41";"NEUTRAL";"C17H14N2O6S";"CS(=O)(=O)Nc1cc2occ(NC=O)c(=O)c2cc1Oc1ccccc1";"ANMATWQYLIFGOK-UHFFFAOYSA-N"
"CHEMBL2304327";"COLISTIMETHATE";"COLISTIMETHATE|COLISTIN METHANESULFONIC ACID|COLISTIN SULFOMETHATE|COLISTINMETHANESULFONIC ACID";"Unknown";"3.0";"1720.05";"2";"6";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1718.6211";"None";"None";"C59H114N16O30S6";"CCC(C)CCCCC(=O)N(CS(=O)(=O)O)[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@@H](CN[C@@H](CCNCS(=O)(=O)O)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CCNCS(=O)(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)O)NC1=O)[C@@H](C)O";"RRDRHWJDBOGQHN-JWCTVYNTSA-N"
"CHEMBL4297502";"AVORALSTAT";"AVORALSTAT|BCX-4161";"Small molecule";"3.0";"513.55";"3";"4";"3.77";"167.49";"6";"5";"1";"10";"N";"0.20";"0.72";"11.50";"1.63";"1.62";"3";"MOL";"0";"38";"10";"6";"2";"513.2012";"-0.37";"ZWITTERION";"C28H27N5O5";"C=Cc1cc(C(=O)Nc2ccc(C(=N)N)cc2)c(-c2ccc(C(=O)NCC3CC3)nc2C(=O)O)cc1OC";"TUWMKPVJGGWGNL-UHFFFAOYSA-N"
"CHEMBL4297646";"AMPRELOXETINE";"AMPRELOXETINE|TD-9855";"Small molecule";"3.0";"321.34";"";"";"4.15";"21.26";"2";"1";"0";"4";"N";"0.91";"None";"10.05";"4.07";"1.52";"2";"MOL";"0";"23";"2";"1";"0";"321.1340";"-0.61";"BASE";"C18H18F3NO";"Fc1cc(F)c(OCc2ccccc2C2CCNCC2)c(F)c1";"TZIALEBTHQWNAO-UHFFFAOYSA-N"
"CHEMBL2107914";"OPIUM";"IDS-NO-001|OPIUM|OPIUM TINCTURE|PAPAVER SOMNIFERUM RESIN";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2087361";"ICOTINIB";"BPI-2009|BPI-2009H|ICOTINIB";"Small molecule";"3.0";"391.43";"309";"330";"3.16";"74.73";"7";"1";"0";"2";"N";"0.67";"None";"4.62";"3.03";"3.03";"3";"MOL";"0";"29";"7";"1";"0";"391.1532";"-1.28";"NEUTRAL";"C22H21N3O4";"C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1";"QQLKULDARVNMAL-UHFFFAOYSA-N"
"CHEMBL3544995";"STAPULDENCEL-T";"DCVAC/PCa|STAPULDENCEL-T";"Cell";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL486208";"BORNEOL";"(-) Borneol|2-BORNEOL|BINGPIAN|BORNEOL|BORNEOL, DL-|BORNEOLUM SYNTHETICUM|CAMPHOL|ENDO-BORNEOL|FEMA NO. 2157|HECHENGLONGNAO|NSC-60223";"Small molecule";"3.0";"154.25";"35";"83";"2.19";"20.23";"1";"1";"0";"0";"Y";"0.57";"None";"None";"1.99";"1.99";"0";"MOL";"0";"11";"1";"1";"0";"154.1358";"2.54";"NEUTRAL";"C10H18O";"CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2";"DTGKSKDOIYIVQL-WEDXCCLWSA-N"
"CHEMBL2108299";"METFORMIN GLYCINATE";"DMMET-01|METFORMIN GLYCINATE";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2106424";"MECRYLATE";"ARON ALPHA A|CYANOACRYLATE|MECRILATE|MECRYLATE|METHYL CYANOACRYLATE";"Small molecule";"3.0";"111.10";"";"";"0.24";"50.09";"3";"0";"0";"1";"Y";"0.28";"None";"None";"0.72";"0.72";"0";"MOL";"0";"8";"3";"0";"0";"111.0320";"0.07";"None";"C5H5NO2";"C=C(C#N)C(=O)OC";"MWCLLHOVUTZFKS-UHFFFAOYSA-N"
"CHEMBL2096895";"PRADEFOVIR";"PRADEFOVIR";"Small molecule";"3.0";"423.80";"2";"4";"3.41";"114.38";"9";"1";"0";"6";"N";"0.47";"None";"3.75";"1.81";"1.81";"3";"MOL";"0";"28";"9";"2";"0";"423.0863";"-0.70";"NEUTRAL";"C17H19ClN5O4P";"Nc1ncnc2c1ncn2CCOC[P@@]1(=O)OCC[C@@H](c2cccc(Cl)c2)O1";"GWNHAOBXDGOXRR-HJFSHJIFSA-N"
"CHEMBL506981";"REMINERTANT";"Meclinertant|REMINERTANT|SR-48692|SR48692";"Small molecule";"3.0";"587.08";"38";"157";"5.77";"115.57";"7";"2";"2";"7";"N";"0.28";"3.39";"5.23";"4.02";"2.17";"4";"MOL";"0";"42";"9";"2";"2";"586.1983";"-0.61";"ACID";"C32H31ClN4O5";"COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12";"DYLJVOXRWLXDIG-UHFFFAOYSA-N"
"CHEMBL2107319";"CANFOSFAMIDE HYDROCHLORIDE";"CANFOSFAMIDE HCL|CANFOSFAMIDE HYDROCHLORIDE|CANFOSFAMIDHYDROCHLORIDE|TER-286|TER286|TLK-286|TLK286|Telcyta";"Small molecule";"3.0";"823.94";"";"";"1.70";"225.74";"9";"5";"1";"25";"N";"0.07";"1.37";"8.91";"-2.93";"-6.27";"1";"MOL";"0";"47";"15";"6";"3";"785.0988";"-0.15";"ZWITTERION";"C26H41Cl5N5O10PS";"Cl.N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O";"NECZZOFFLFZNHL-XVGZVFJZSA-N"
"CHEMBL4298190";"OMIDUBICEL";"Cultured fraction, CF|NiCord|OMIDUBICEL";"Cell";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2105373";"PREGNENOLONE SUCCINATE";"ARTHENOLONE|ENELONE|Formula 405|NSC-1616|NSC-18158|NSC-759188|PREGNENOLONE|PREGNENOLONE SUCCINATE";"Small molecule";"3.0";"416.56";"3";"7";"4.93";"80.67";"4";"1";"0";"5";"N";"0.51";"4.07";"None";"3.85";"0.73";"0";"MOL";"0";"30";"5";"1";"0";"416.2563";"2.03";"ACID";"C25H36O5";"CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C";"OZZAYJQNMKMUSD-DMISRAGPSA-N"
"CHEMBL178803";"BLONANSERIN";"AD-5423|BLONANSERIN|DSP-5423";"Small molecule";"3.0";"367.51";"5";"18";"4.69";"19.37";"3";"0";"0";"3";"N";"0.78";"None";"7.97";"5.67";"4.98";"2";"MOL";"0";"27";"3";"0";"0";"367.2424";"-1.45";"NEUTRAL";"C23H30FN3";"CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1";"XVGOZDAJGBALKS-UHFFFAOYSA-N"
"CHEMBL2109196";"GINSENG, AMERICAN";"AFX-02|AFX-2|AMERICAN GINSENG|AMERICAN GINSENG ROOT|AMERICAN GINSENG WHOLE|ARALIA QUINQUEFOLIA|ARALIA QUINQUEFOLIA ROOT|GINSENG (PANAX QUINQUEFOLIUS)|GINSENG QUINQUEFOLIUM ROOT|GINSENG, AMERICAN|GINSENG, NORTH AMERICAN|NORTH AMERICAN GINSENG|PANACIS QUINQUEFOLII RADIX|PANAX AMERICANUS ROOT|PANAX CUNEATUS ROOT|PANAX QUINQUEFOLIUM ROOT|PANAX QUINQUEFOLIUM WHOLE|PANAX QUINQUEFOLIUS|PANAX QUINQUEFOLIUS ROOT|PANAX QUINQUEFOLIUS ROOT POWDER|PANAX QUINQUEFOLIUS WHOLE|SANG ROOT|SANG WHOLE|XI YANG SHEN|XIYANGSHEN";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3707279";"ADAGLOXAD SIMOLENIN";"ADAGLOXAD SIMOLENIN|OBI-822|OPT-822";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL423337";"E133";"BRILLIANT BLUE FCF|CI-(1975)NO.42900|E-133|E133|FOOD BLUE 2|INS NO.133|INS-133|JAPAN BLUE 1";"Small molecule";"3.0";"912.48";"5";"21";"9.31";"139.08";"8";"2";"2";"15";"N";"0.08";"-2.26";"3.73";"5.64";"5.86";"5";"MOL";"0";"59";"10";"2";"2";"831.3012";"-0.69";"ACID";"C47H48ClN3Na2O7S2";"CCOc1ccc(Nc2ccc(/C(=C3/C=C/C(=[N+](/CC)Cc4cccc(S(=O)(=O)[O-])c4)C=C3C)c3ccc(N(CC)Cc4cccc(S(=O)(=O)[O-])c4)cc3C)cc2)cc1.[Cl-].[Na+].[Na+]";"KAUVZDZPYWCIIV-UHFFFAOYSA-L"
"CHEMBL4300152";"SILVER DIAMMINE FLUORIDE";"";"Small molecule";"3.0";"126.87";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"1";"None";"None";"None";"None";"125.9035";"None";"None";"AgF";"F[Ag]";"REYHXKZHIMGNSE-UHFFFAOYSA-M"
"CHEMBL4650327";"GOVORESTAT";"AT-007|AT007|GOVORESTAT";"Small molecule";"3.0";"425.41";"";"";"3.76";"85.08";"7";"1";"0";"4";"N";"0.54";"3.69";"2.29";"3.36";"0.22";"4";"MOL";"0";"28";"6";"1";"0";"425.0116";"-1.93";"ACID";"C17H10F3N3O3S2";"O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2cscc12";"ORQGHAJIWGGFJK-UHFFFAOYSA-N"
"CHEMBL2104414";"MOTEXAFIN";"MOTEXAFIN";"Small molecule";"3.0";"874.09";"";"";"6.99";"181.65";"14";"3";"3";"28";"N";"0.06";"None";"2.45";"6.76";"6.76";"3";"MOL";"0";"63";"15";"3";"3";"873.4888";"-0.08";"NEUTRAL";"C48H67N5O10";"CCc1c(CC)c2cc3nc(cnc4cc(OCCOCCOCCOC)c(OCCOCCOCCOC)cc4ncc4nc(cc1[nH]2)C(CCCO)=C4C)C(C)=C3CCCO";"AHNIKTNNZJNCFN-CNEPGKQSSA-N"
"CHEMBL4297803";"PEGZILARGINASE";"AEB-1102|AEB1102|CO-ARGI-PEG|PEGZILARGINASE";"Enzyme";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5077861";"JDQ-443";"JDQ 443|JDQ-443|JDQ443|NVP-JDQ-443";"Small molecule";"3.0";"526.04";"1";"2";"5.60";"84.63";"6";"1";"2";"4";"N";"0.31";"12.77";"2.32";"4.31";"4.31";"5";"MOL";"0";"38";"8";"1";"2";"525.2044";"-1.00";"NEUTRAL";"C29H28ClN7O";"C=CC(=O)N1CC2(CC(n3nc(-c4ccc5c(cnn5C)c4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1";"AZUYLZMQTIKGSC-UHFFFAOYSA-N"
"CHEMBL3707392";"ELECLAZINE";"ELECLAZINE|GS-6615";"Small molecule";"3.0";"415.37";"21";"110";"4.08";"64.55";"5";"0";"0";"4";"N";"0.64";"None";"0.60";"4.35";"4.35";"3";"MOL";"0";"30";"6";"0";"0";"415.1144";"-1.07";"NEUTRAL";"C21H16F3N3O3";"O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccn1";"YNUAEEJQYHYLMS-UHFFFAOYSA-N"
"CHEMBL4650237";"ILTAMIOCEL";"AMDC|AMDC-USR|ILTAMIOCEL";"Cell";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3039515";"ELOBIXIBAT";"A-3309|A3309|AZD-7806|AZD7806|ELOBIXIBAT";"Small molecule";"3.0";"695.90";"1";"2";"6.14";"142.11";"8";"3";"2";"16";"N";"0.15";"3.58";"None";"5.83";"2.48";"3";"MOL";"0";"48";"10";"3";"2";"695.2699";"-0.71";"ACID";"C36H45N3O7S2";"CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)N[C@@H](C(=O)NCC(=O)O)c3ccccc3)cc2S(=O)(=O)C1";"XFLQIRAKKLNXRQ-UUWRZZSWSA-N"
"CHEMBL4650382";"AMUBARVIMAB";"AMUBARVIMAB|BRII 196|BRII-196|BRII196";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4298054";"STEM BROMELAIN";"BROMELAIN STEM BROMELAIN|DEBRASE|EC 3.4.22.32|ESCHAREX|NEXOBRID|PINEAPPLE STEM BROMELAIN|STEM BROMELAIN";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL69308";"PELUBIPROFEN";"CS-670|PELUBIPROFEN|RS-2131";"Small molecule";"3.0";"258.32";"4";"14";"3.40";"54.37";"2";"1";"0";"3";"N";"0.85";"4.11";"None";"3.72";"0.63";"1";"MOL";"0";"19";"3";"1";"0";"258.1256";"0.06";"ACID";"C16H18O3";"CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1";"AUZUGWXLBGZUPP-GXDHUFHOSA-N"
"CHEMBL2109172";"DIGITALIS";"DIGITALIS|DIGITALIS LEAF|DIGITALIS LEAVES|DIGITALIS PURPUREA|DIGITALIS PURPUREA LEAF|DIGITALIS PURPUREA LEAF EXTRACT|DIGITALIS PURPUREA WHOLE|DIGITALIS, POWDERED|DIGITALIS,POWDERED|Digifortis|Digiglusin|FOXGLOVE LEAF|FOXGLOVE WHOLE|MAO DI HUANG LEAF|MAO DI HUANG WHOLE|PURPLE FOXGLOVE LEAF|PURPLE FOXGLOVE WHOLE";"Small molecule";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3989929";"AZELIRAGON";"AZELIRAGON|PF-04494700|TTP-488|TTP448|TTP488";"Small molecule";"3.0";"532.13";"12";"26";"8.44";"39.52";"5";"0";"2";"14";"N";"0.15";"None";"9.80";"8.22";"5.84";"4";"MOL";"0";"38";"5";"0";"2";"531.2653";"-1.21";"BASE";"C32H38ClN3O2";"CCCCc1nc(-c2ccc(OCCCN(CC)CC)cc2)cn1-c1ccc(Oc2ccc(Cl)cc2)cc1";"KJNNWYBAOPXVJY-UHFFFAOYSA-N"
